,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,min_travel_time
226390,2015-07-01 16:47:04,2015-07-01 16:49:42,2,0.6,-73.9858169555664,40.75291061401367,-73.98045349121092,40.760536193847656,158
226392,2015-07-01 16:47:05,2015-07-01 16:54:23,1,0.8,-73.98480987548828,40.7326545715332,-73.99591827392578,40.73854064941406,438
226393,2015-07-01 16:47:05,2015-07-01 17:16:32,1,4.8,-74.01532745361328,40.71434020996094,-73.98785400390625,40.775100708007805,1767
226401,2015-07-01 16:47:06,2015-07-01 17:03:20,1,2.26,-73.98248291015625,40.77183532714844,-74.00360870361328,40.74348831176758,974
226396,2015-07-01 16:47:06,2015-07-01 16:58:50,1,1.5,-73.97269439697266,40.75844955444336,-73.97673034667967,40.741825103759766,704
226397,2015-07-01 16:47:06,2015-07-01 17:06:40,1,2.6,-73.98726654052734,40.748085021972656,-73.99445343017578,40.71819686889648,1174
226404,2015-07-01 16:47:07,2015-07-01 16:52:29,2,1.0,-73.99839782714845,40.75064086914063,-73.98949432373048,40.742202758789055,322
226405,2015-07-01 16:47:07,2015-07-01 16:57:37,1,0.5,-73.98060607910156,40.76432037353516,-73.98584747314453,40.758056640625,630
226406,2015-07-01 16:47:07,2015-07-01 16:58:21,1,1.16,-73.98595428466798,40.75747299194336,-73.9903793334961,40.744022369384766,674
226411,2015-07-01 16:47:08,2015-07-01 16:52:13,1,0.86,-73.98369598388672,40.770790100097656,-73.98583221435547,40.76286697387695,305
226412,2015-07-01 16:47:09,2015-07-01 17:21:28,1,3.2,-74.00956726074217,40.71335220336913,-73.97840118408203,40.75128555297852,2059
226413,2015-07-01 16:47:09,2015-07-01 16:53:01,1,0.4,-73.97779846191406,40.74643325805664,-73.9723129272461,40.747955322265625,352
226414,2015-07-01 16:47:09,2015-07-01 17:08:01,1,1.2,-73.99344635009764,40.75034332275391,-73.98285675048828,40.76065826416016,1252
226417,2015-07-01 16:47:09,2015-07-01 16:52:39,1,0.56,-73.98836517333984,40.73382568359375,-73.98754119873048,40.73894119262695,330
226420,2015-07-01 16:47:10,2015-07-01 17:06:53,1,1.45,-73.98267364501953,40.758819580078125,-73.99201202392578,40.74958419799805,1183
226428,2015-07-01 16:47:11,2015-07-01 16:53:27,1,0.87,-73.99120330810547,40.739139556884766,-74.00068664550781,40.74631881713867,376
226429,2015-07-01 16:47:11,2015-07-01 16:47:38,1,0.01,-73.97627258300781,40.75736618041992,-73.97627258300781,40.75736618041992,27
226427,2015-07-01 16:47:11,2015-07-01 16:52:40,5,1.01,-73.98571014404298,40.760372161865234,-73.991943359375,40.768901824951165,329
226422,2015-07-01 16:47:11,2015-07-01 17:26:36,1,3.9,-74.01387023925781,40.70778274536133,-73.97813415527344,40.74855422973633,2365
226423,2015-07-01 16:47:11,2015-07-01 16:52:33,1,0.7,-73.96675872802734,40.756744384765625,-73.97931671142578,40.76047134399414,322
226421,2015-07-01 16:47:11,2015-07-01 16:53:38,1,0.7,-73.98195648193358,40.732036590576165,-73.98710632324217,40.73883819580078,387
226426,2015-07-01 16:47:11,2015-07-01 17:08:56,1,0.89,-73.98807525634764,40.7474021911621,-73.98281860351561,40.75865173339844,1305
226431,2015-07-01 16:47:12,2015-07-01 16:57:31,5,1.04,-73.9766082763672,40.743778228759766,-73.97926330566406,40.75297164916992,619
226434,2015-07-01 16:47:12,2015-07-01 17:14:14,1,3.02,-74.00760650634764,40.7257194519043,-73.98445129394531,40.764739990234375,1622
226436,2015-07-01 16:47:13,2015-07-01 16:55:08,3,1.23,-74.00462341308595,40.7421989440918,-73.99420928955078,40.731311798095696,475
226439,2015-07-01 16:47:14,2015-07-01 16:56:17,2,1.6,-73.99199676513672,40.75284957885742,-74.00650787353516,40.74392318725586,543
226442,2015-07-01 16:47:15,2015-07-01 17:14:25,1,2.9,-73.99362182617188,40.72535705566406,-73.96846771240233,40.75545501708984,1630
226443,2015-07-01 16:47:15,2015-07-01 16:52:08,2,0.82,-73.9891586303711,40.73412322998047,-74.001953125,40.733596801757805,293
226445,2015-07-01 16:47:16,2015-07-01 16:55:02,1,0.68,-73.97962188720702,40.7634391784668,-73.969970703125,40.765522003173835,466
226448,2015-07-01 16:47:16,2015-07-01 17:01:50,1,1.44,-73.97299194335938,40.75584030151367,-73.99148559570312,40.74995803833008,874
226455,2015-07-01 16:47:17,2015-07-01 16:53:51,5,0.68,-73.96851348876953,40.763050079345696,-73.978515625,40.76669692993164,394
226453,2015-07-01 16:47:17,2015-07-01 17:03:23,1,1.45,-73.98275756835938,40.73934555053711,-73.99480438232422,40.750385284423835,966
226451,2015-07-01 16:47:17,2015-07-01 17:26:15,1,3.68,-73.97279357910156,40.76472091674805,-74.0059814453125,40.74106216430664,2338
226450,2015-07-01 16:47:17,2015-07-01 17:10:15,1,2.4,-74.00550842285155,40.74081802368164,-73.97629547119139,40.75365829467773,1378
226458,2015-07-01 16:47:18,2015-07-01 16:52:21,6,0.82,-73.99119567871094,40.71742630004882,-73.98516082763672,40.72803115844727,303
226460,2015-07-01 16:47:19,2015-07-01 16:56:23,1,1.2,-73.99708557128906,40.7569465637207,-73.9835205078125,40.76751708984375,544
226461,2015-07-01 16:47:19,2015-07-01 16:51:18,1,0.61,-73.98529052734375,40.731979370117195,-73.9940185546875,40.73215103149414,239
226462,2015-07-01 16:47:19,2015-07-01 16:50:16,1,0.92,-73.99471282958984,40.749465942382805,-74.00035095214845,40.74161529541016,177
226463,2015-07-01 16:47:19,2015-07-01 17:11:02,3,1.98,-73.9906997680664,40.75616836547852,-73.989501953125,40.745094299316406,1423
226467,2015-07-01 16:47:20,2015-07-01 16:53:29,6,0.8,-73.98731231689453,40.761043548583984,-73.97771453857422,40.7623405456543,369
226468,2015-07-01 16:47:20,2015-07-01 16:57:48,1,0.45,-73.98956298828125,40.73604202270508,-73.98532104492188,40.74168014526367,628
226469,2015-07-01 16:47:21,2015-07-01 16:55:49,1,1.1,-73.9803466796875,40.7540397644043,-73.98746490478516,40.740188598632805,508
226472,2015-07-01 16:47:21,2015-07-01 16:59:46,5,1.12,-73.98724365234375,40.73857116699219,-73.98724365234375,40.73857116699219,745
226473,2015-07-01 16:47:22,2015-07-01 17:06:45,3,1.6,-73.9822769165039,40.77195739746094,-73.9797592163086,40.75307083129882,1163
226475,2015-07-01 16:47:22,2015-07-01 16:57:58,1,1.97,-73.975830078125,40.76247024536133,-73.99284362792967,40.739990234375,636
226481,2015-07-01 16:47:23,2015-07-01 16:56:04,1,1.42,-74.01647186279298,40.70978164672852,-74.00894165039062,40.726757049560554,521
226478,2015-07-01 16:47:23,2015-07-01 16:57:49,1,0.7,-73.9822998046875,40.7646713256836,-73.97727966308595,40.75915145874024,626
226483,2015-07-01 16:47:24,2015-07-01 16:52:14,1,0.9,-73.98745727539062,40.73883056640625,-73.99105072021484,40.7281494140625,290
226485,2015-07-01 16:47:25,2015-07-01 16:57:55,4,1.2,-73.98878479003906,40.74238967895508,-73.99346923828125,40.72789764404297,630
226488,2015-07-01 16:47:25,2015-07-01 16:52:46,5,0.57,-73.99471282958984,40.75563049316406,-73.99496459960938,40.75007629394531,321
226489,2015-07-01 16:47:25,2015-07-01 17:24:49,1,5.17,-74.01242065429686,40.70249176025391,-73.98416137695312,40.75494003295898,2244
226491,2015-07-01 16:47:27,2015-07-01 16:58:27,1,1.4,-74.00975036621092,40.70417785644531,-74.01499938964845,40.71425628662109,660
226499,2015-07-01 16:47:31,2015-07-01 16:59:03,1,1.7,-73.99713897705078,40.71353912353516,-73.97843933105469,40.724639892578125,692
226500,2015-07-01 16:47:31,2015-07-01 16:52:15,6,0.58,-74.00534057617188,40.73461151123047,-74.00887298583984,40.730411529541016,284
226501,2015-07-01 16:47:32,2015-07-01 17:12:40,1,2.1,-73.97174835205078,40.74989318847656,-73.99602508544923,40.76490783691406,1508
226502,2015-07-01 16:47:32,2015-07-01 16:55:01,1,1.0,-73.99290466308595,40.73696517944336,-74.0048828125,40.72831344604492,449
226504,2015-07-01 16:47:32,2015-07-01 17:12:06,6,2.73,-73.99669647216798,40.73165893554688,-73.97855377197266,40.76483917236328,1474
226505,2015-07-01 16:47:32,2015-07-01 16:54:12,1,1.0,-73.99658203125,40.716529846191406,-73.99315643310547,40.72785568237305,400
226510,2015-07-01 16:47:33,2015-07-01 17:02:43,2,0.98,-73.99246978759764,40.75244522094727,-74.00044250488281,40.76197052001953,910
226509,2015-07-01 16:47:33,2015-07-01 16:52:09,1,0.78,-74.00107574462889,40.72106170654297,-73.98979949951173,40.7200584411621,276
226511,2015-07-01 16:47:34,2015-07-01 17:11:06,1,2.0,-73.98234558105469,40.77190780639648,-73.99659729003906,40.760906219482415,1412
226512,2015-07-01 16:47:34,2015-07-01 16:58:11,1,2.3,-74.01187133789062,40.71326446533203,-74.0060043334961,40.74509811401367,637
226513,2015-07-01 16:47:34,2015-07-01 16:52:14,1,0.7,-73.99010467529298,40.73353958129882,-73.98622131347656,40.73601531982422,280
226514,2015-07-01 16:47:34,2015-07-01 17:17:16,1,0.71,-73.99002075195312,40.75606536865234,-73.98280334472656,40.75864410400391,1782
226515,2015-07-01 16:47:34,2015-07-01 16:57:53,1,0.62,-73.99565887451173,40.74420166015625,-74.00624084472656,40.748550415039055,619
226516,2015-07-01 16:47:35,2015-07-01 17:07:08,1,2.1,-73.9911880493164,40.749824523925774,-73.98438262939453,40.766460418701165,1173
226520,2015-07-01 16:47:35,2015-07-01 16:57:01,6,1.3,-73.97718811035155,40.75859832763672,-73.98272705078125,40.77154541015625,566
226522,2015-07-01 16:47:36,2015-07-01 16:56:00,1,1.3,-74.00064849853516,40.72746276855469,-73.9969024658203,40.742431640625,504
226525,2015-07-01 16:47:36,2015-07-01 17:01:43,5,1.3,-74.00266265869139,40.73413848876953,-73.99468994140625,40.75048065185546,847
226531,2015-07-01 16:47:38,2015-07-01 17:10:36,6,3.07,-74.00750732421875,40.705902099609375,-73.99954986572266,40.7216682434082,1378
226532,2015-07-01 16:47:38,2015-07-01 17:01:32,1,2.19,-74.00189971923827,40.73532104492188,-74.00789642333984,40.71223068237305,834
226533,2015-07-01 16:47:38,2015-07-01 16:55:36,3,1.09,-73.98450469970702,40.75973510742188,-73.98255157470702,40.77146530151367,478
226534,2015-07-01 16:47:39,2015-07-01 16:53:47,3,0.81,-73.99574279785155,40.732948303222656,-73.98365020751953,40.72682189941406,368
226535,2015-07-01 16:47:39,2015-07-01 16:50:10,1,0.55,-73.98596954345702,40.757118225097656,-73.99022674560547,40.75121307373047,151
226539,2015-07-01 16:47:40,2015-07-01 16:55:03,1,1.13,-73.98750305175781,40.74441146850586,-73.99536895751953,40.730899810791016,443
226540,2015-07-01 16:47:41,2015-07-01 17:00:47,2,0.8,-73.99309539794923,40.74763488769531,-73.98182678222656,40.740821838378906,786
226541,2015-07-01 16:47:41,2015-07-01 17:06:27,1,2.0,-73.99651336669923,40.75305938720703,-73.97945404052734,40.735366821289055,1126
226542,2015-07-01 16:47:41,2015-07-01 17:04:07,2,1.2,-73.97516632080078,40.741397857666016,-73.99202728271484,40.749210357666016,986
226544,2015-07-01 16:47:41,2015-07-01 17:05:51,1,1.29,-73.98230743408203,40.766387939453125,-73.97925567626953,40.7557373046875,1090
226549,2015-07-01 16:47:42,2015-07-01 16:55:45,1,1.21,-73.99312591552734,40.7364501953125,-74.00611877441406,40.73455047607422,483
226550,2015-07-01 16:47:42,2015-07-01 16:58:14,6,1.31,-74.00399780273438,40.73318862915039,-73.98990631103516,40.7390251159668,632
226551,2015-07-01 16:47:43,2015-07-01 17:14:19,1,3.1,-74.00754547119139,40.726539611816406,-73.98284912109375,40.75775146484375,1596
226557,2015-07-01 16:47:45,2015-07-01 16:54:44,1,1.0,-73.97650909423827,40.754539489746094,-73.98646545410156,40.74602127075195,419
226558,2015-07-01 16:47:45,2015-07-01 16:57:15,1,0.6,-73.99375152587889,40.74143600463867,-73.9884262084961,40.74934768676758,570
226562,2015-07-01 16:47:45,2015-07-01 16:52:51,1,0.97,-74.01393127441406,40.713573455810554,-74.00909423828125,40.72621154785156,306
226565,2015-07-01 16:47:46,2015-07-01 16:59:12,1,1.0,-73.99198150634764,40.7490119934082,-73.99247741699219,40.74126815795898,686
226566,2015-07-01 16:47:46,2015-07-01 16:52:41,6,0.7,-74.00318145751953,40.73909378051758,-73.99707794189453,40.74745178222656,295
226571,2015-07-01 16:47:47,2015-07-01 17:07:04,1,1.39,-73.99214172363281,40.73947525024414,-73.99202728271484,40.754253387451165,1157
226570,2015-07-01 16:47:47,2015-07-01 16:59:13,1,0.89,-73.98465728759764,40.74539566040039,-73.9851303100586,40.75594329833984,686
226568,2015-07-01 16:47:47,2015-07-01 17:04:17,1,1.9,-73.96897888183594,40.76048278808594,-73.99072265625,40.74972534179688,990
226569,2015-07-01 16:47:47,2015-07-01 17:04:32,1,1.84,-73.99301147460938,40.72803115844727,-73.97853851318358,40.751140594482415,1005
226572,2015-07-01 16:47:48,2015-07-01 17:11:12,1,2.3,-73.99251556396483,40.73944854736328,-73.97195434570312,40.76025390625,1404
226573,2015-07-01 16:47:48,2015-07-01 16:56:42,1,1.06,-73.982421875,40.72565841674805,-73.99668121337889,40.72386932373047,534
226574,2015-07-01 16:47:48,2015-07-01 16:59:52,1,1.66,-73.9680938720703,40.755756378173835,-73.98950958251953,40.751331329345696,724
226578,2015-07-01 16:47:49,2015-07-01 17:01:05,3,0.9,-73.97589874267578,40.75419235229492,-73.98656463623048,40.75224304199219,796
226579,2015-07-01 16:47:49,2015-07-01 16:56:29,1,0.81,-73.99622344970702,40.753612518310554,-74.00519561767578,40.74825668334961,520
226581,2015-07-01 16:47:49,2015-07-01 16:52:52,1,0.27,-73.98660278320312,40.73984146118164,-73.98446655273438,40.74283599853516,303
226584,2015-07-01 16:47:50,2015-07-01 17:17:39,3,4.33,-74.01514434814453,40.70940780639648,-73.98634338378906,40.759010314941406,1789
226582,2015-07-01 16:47:50,2015-07-01 16:59:32,1,1.0,-73.98646545410156,40.739933013916016,-73.98148345947266,40.75244140625,702
226583,2015-07-01 16:47:50,2015-07-01 17:06:19,1,1.8,-73.9815902709961,40.73284149169922,-73.99539947509764,40.74968338012695,1109
226585,2015-07-01 16:47:50,2015-07-01 17:03:56,1,2.59,-73.9864730834961,40.75638961791992,-73.99716186523438,40.72536849975586,966
226588,2015-07-01 16:47:52,2015-07-01 16:56:35,1,1.0,-73.96658325195312,40.76236343383789,-73.97784423828125,40.75753784179688,523
226587,2015-07-01 16:47:52,2015-07-01 17:17:50,3,2.6,-74.00562286376953,40.72550582885742,-73.99056243896483,40.75669097900391,1798
226594,2015-07-01 16:47:53,2015-07-01 17:10:47,2,1.73,-73.9784164428711,40.74506378173828,-73.97977447509764,40.764026641845696,1374
226590,2015-07-01 16:47:53,2015-07-01 16:59:28,1,1.5,-73.99961090087889,40.74338912963867,-73.99269104003906,40.73032379150391,695
226593,2015-07-01 16:47:53,2015-07-01 17:22:17,1,3.2,-74.00106811523438,40.721378326416016,-73.98989868164062,40.75489044189453,2064
226595,2015-07-01 16:47:54,2015-07-01 17:01:34,1,0.7,-73.99149322509764,40.7440185546875,-73.99363708496092,40.75196075439453,820
226596,2015-07-01 16:47:54,2015-07-01 17:09:11,3,1.7,-73.97662353515625,40.73943710327149,-73.997802734375,40.75426864624024,1277
226597,2015-07-01 16:47:54,2015-07-01 16:56:26,1,0.86,-74.00244903564453,40.73973083496094,-73.99109649658203,40.74203872680664,512
226598,2015-07-01 16:47:54,2015-07-01 16:53:02,1,0.67,-73.9687271118164,40.75034332275391,-73.97512817382812,40.752559661865234,308
226604,2015-07-01 16:47:55,2015-07-01 16:54:42,1,1.04,-73.98030853271484,40.74561309814453,-73.99486541748048,40.74518203735352,407
226612,2015-07-01 16:47:56,2015-07-01 17:18:20,1,5.28,-74.01616668701173,40.70684814453125,-73.96984100341797,40.74890899658203,1824
226613,2015-07-01 16:47:57,2015-07-01 16:56:27,1,0.6,-74.0087661743164,40.713565826416016,-74.00093841552734,40.71794891357422,510
226614,2015-07-01 16:47:57,2015-07-01 17:13:52,1,4.1,-74.00613403320312,40.70595932006836,-73.98495483398438,40.7364616394043,1555
226617,2015-07-01 16:47:57,2015-07-01 17:16:21,2,3.63,-73.97212982177734,40.76541519165039,-73.99118041992188,40.750335693359375,1704
226620,2015-07-01 16:47:59,2015-07-01 16:51:16,1,0.4,-73.9773712158203,40.738105773925774,-73.98287200927734,40.735260009765625,197
226622,2015-07-01 16:48:00,2015-07-01 16:56:48,1,0.6,-73.98480224609375,40.7393913269043,-73.99526977539062,40.74181365966797,528
226629,2015-07-01 16:48:02,2015-07-01 16:55:32,1,0.94,-73.99368286132812,40.727195739746094,-73.99806976318358,40.73580551147461,450
226627,2015-07-01 16:48:02,2015-07-01 17:12:56,1,3.0,-73.99720001220702,40.72208023071289,-73.9738998413086,40.759632110595696,1494
226630,2015-07-01 16:48:03,2015-07-01 16:52:50,2,0.6,-73.9893798828125,40.75858688354492,-73.99014282226561,40.75154113769531,287
226631,2015-07-01 16:48:03,2015-07-01 16:55:22,2,0.6,-73.97335815429686,40.76442337036133,-73.97358703613281,40.75726318359375,439
226634,2015-07-01 16:48:04,2015-07-01 16:55:02,1,0.9,-73.98204803466798,40.76263427734375,-73.98269653320312,40.77249526977539,418
226635,2015-07-01 16:48:04,2015-07-01 16:57:44,1,0.9,-73.97541046142578,40.74983215332031,-73.97712707519531,40.758010864257805,580
226638,2015-07-01 16:48:04,2015-07-01 17:02:19,6,1.2,-73.98522186279298,40.760860443115234,-73.97206115722656,40.75320053100586,855
226640,2015-07-01 16:48:04,2015-07-01 17:01:32,1,1.46,-73.98974609375,40.75186920166016,-73.99046325683594,40.76647186279297,808
226641,2015-07-01 16:48:05,2015-07-01 16:55:03,1,0.3,-73.99253845214845,40.7431526184082,-73.98870086669923,40.74762725830078,418
226645,2015-07-01 16:48:05,2015-07-01 16:55:23,1,1.63,-73.9756317138672,40.75226974487305,-73.99420166015625,40.74031829833984,438
226648,2015-07-01 16:48:06,2015-07-01 17:19:22,1,4.6,-74.00390625,40.70725631713867,-73.98640441894531,40.743282318115234,1876
226653,2015-07-01 16:48:08,2015-07-01 16:56:08,1,1.36,-73.98029327392578,40.7511100769043,-73.9796142578125,40.73699188232422,480
226655,2015-07-01 16:48:09,2015-07-01 16:51:50,1,1.0,-73.99560546875,40.74436950683594,-73.99925231933594,40.7341194152832,221
226657,2015-07-01 16:48:09,2015-07-01 16:52:01,1,0.4,-73.96961212158203,40.762184143066406,-73.97454833984375,40.75628662109375,232
226665,2015-07-01 16:48:11,2015-07-01 16:58:01,1,1.87,-73.98473358154298,40.7422981262207,-73.99845886230467,40.724979400634766,590
226664,2015-07-01 16:48:11,2015-07-01 16:57:17,1,1.33,-73.96919250488281,40.7641487121582,-73.98063659667967,40.748210906982415,546
226661,2015-07-01 16:48:11,2015-07-01 17:00:13,2,1.9,-73.99237060546875,40.72486114501953,-74.00421142578125,40.74246597290039,722
226660,2015-07-01 16:48:11,2015-07-01 17:08:15,2,2.3,-73.99095916748048,40.74540328979492,-73.96173095703125,40.75579833984375,1204
226663,2015-07-01 16:48:11,2015-07-01 17:06:23,1,1.84,-73.99855041503906,40.724639892578125,-74.00697326660156,40.70384216308594,1092
226667,2015-07-01 16:48:12,2015-07-01 17:03:54,1,2.3,-73.97234344482422,40.748783111572266,-73.9937744140625,40.71797943115234,942
226671,2015-07-01 16:48:13,2015-07-01 16:53:40,1,1.11,-73.9832992553711,40.73458862304688,-73.99808502197266,40.73385238647461,327
226673,2015-07-01 16:48:13,2015-07-01 16:55:12,4,1.19,-73.96874237060547,40.76145935058594,-73.97116088867188,40.74821853637695,419
226674,2015-07-01 16:48:13,2015-07-01 17:13:31,1,3.86,-74.01335144042967,40.71464157104492,-73.98478698730467,40.74797821044922,1518
226676,2015-07-01 16:48:14,2015-07-01 17:04:47,1,1.82,-73.9856185913086,40.73527145385742,-73.97779846191406,40.75661087036133,993
226677,2015-07-01 16:48:14,2015-07-01 17:21:58,1,3.94,-73.9937744140625,40.7454833984375,-73.97809600830078,40.75733184814453,2024
226678,2015-07-01 16:48:14,2015-07-01 17:05:50,1,1.37,-73.97673034667967,40.75177001953125,-73.97370910644531,40.76042556762695,1056
226681,2015-07-01 16:48:15,2015-07-01 17:06:21,2,1.97,-74.00527954101561,40.740398406982415,-73.98258972167967,40.74557113647461,1086
226687,2015-07-01 16:48:16,2015-07-01 16:51:06,1,0.74,-73.96675109863281,40.757190704345696,-73.97551727294923,40.75188827514648,170
226686,2015-07-01 16:48:16,2015-07-01 16:51:16,1,0.59,-73.97763061523438,40.729278564453125,-73.98696899414062,40.7331428527832,180
226683,2015-07-01 16:48:16,2015-07-01 17:06:32,1,1.7,-73.99444580078125,40.750770568847656,-73.98155212402342,40.76438522338867,1096
226684,2015-07-01 16:48:16,2015-07-01 17:04:12,6,1.4,-73.990966796875,40.73902893066406,-73.97747039794923,40.75075912475586,956
226689,2015-07-01 16:48:17,2015-07-01 16:51:40,1,0.55,-73.98933410644531,40.746673583984375,-73.98497009277344,40.75053024291992,203
226691,2015-07-01 16:48:18,2015-07-01 16:57:11,1,1.46,-74.00472259521484,40.741920471191406,-73.9894027709961,40.7303581237793,533
226696,2015-07-01 16:48:20,2015-07-01 16:55:25,1,0.8,-73.99600982666014,40.732620239257805,-74.00299072265625,40.724735260009766,425
226700,2015-07-01 16:48:21,2015-07-01 17:07:20,1,2.4,-73.98481750488281,40.721923828125,-74.00197601318358,40.74368667602539,1139
226702,2015-07-01 16:48:21,2015-07-01 16:51:29,1,0.4,-73.98955535888672,40.74160385131836,-73.99752807617188,40.744964599609375,188
226706,2015-07-01 16:48:21,2015-07-01 16:59:00,5,0.56,-74.00197601318358,40.72943115234375,-73.99420928955078,40.725635528564446,639
226712,2015-07-01 16:48:22,2015-07-01 17:03:22,5,3.13,-74.01155853271484,40.710975646972656,-74.00270080566406,40.75005722045898,900
226708,2015-07-01 16:48:22,2015-07-01 16:59:53,1,1.8,-73.9942626953125,40.72649002075195,-74.00125885009764,40.744876861572266,691
226709,2015-07-01 16:48:22,2015-07-01 16:57:49,1,0.8,-73.98180389404298,40.74994659423828,-73.9908905029297,40.75047302246094,567
226711,2015-07-01 16:48:22,2015-07-01 17:10:35,2,1.9,-73.9937973022461,40.749710083007805,-73.97000885009764,40.753173828125,1333
226715,2015-07-01 16:48:22,2015-07-01 17:00:32,1,1.49,-73.99678802490233,40.7375602722168,-73.99273681640625,40.724170684814446,730
226720,2015-07-01 16:48:23,2015-07-01 16:58:50,6,1.36,-73.98834228515625,40.749141693115234,-73.97994232177734,40.739990234375,627
226718,2015-07-01 16:48:23,2015-07-01 17:05:17,5,2.24,-73.99480438232422,40.75027084350586,-73.98538208007811,40.731929779052734,1014
226716,2015-07-01 16:48:23,2015-07-01 16:53:03,1,0.9,-73.96822357177734,40.76221466064453,-73.97647857666014,40.759292602539055,280
226717,2015-07-01 16:48:23,2015-07-01 17:02:51,1,0.7,-73.9817657470703,40.746490478515625,-73.99220275878906,40.74891662597656,868
226725,2015-07-01 16:48:24,2015-07-01 17:04:24,1,1.4,-73.98615264892578,40.76641845703125,-73.99514770507811,40.75002670288086,960
226726,2015-07-01 16:48:24,2015-07-01 16:55:54,2,1.6,-73.98133087158203,40.74212646484375,-73.98574829101561,40.722747802734375,450
226728,2015-07-01 16:48:24,2015-07-01 17:04:11,1,1.26,-73.97653198242188,40.73966217041016,-73.99016571044923,40.75069046020508,947
226729,2015-07-01 16:48:24,2015-07-01 16:54:22,2,0.83,-73.9890899658203,40.75790786743164,-73.98212432861328,40.76846694946289,358
226739,2015-07-01 16:48:26,2015-07-01 17:12:24,1,2.67,-74.00914001464844,40.708526611328125,-74.00627899169923,40.739688873291016,1438
226740,2015-07-01 16:48:27,2015-07-01 17:05:48,1,1.2,-74.00528717041014,40.75141525268555,-73.99043273925781,40.749359130859375,1041
226742,2015-07-01 16:48:28,2015-07-01 17:03:08,1,2.1,-73.96770477294923,40.762996673583984,-73.98431396484375,40.73834991455078,880
226747,2015-07-01 16:48:29,2015-07-01 16:56:04,5,0.83,-73.97324371337889,40.761138916015625,-73.98152923583984,40.7678108215332,455
226749,2015-07-01 16:48:29,2015-07-01 17:03:44,4,1.64,-73.98103332519531,40.75385284423828,-73.98567962646483,40.74505615234375,915
226753,2015-07-01 16:48:31,2015-07-01 16:55:15,1,0.92,-73.9720001220703,40.760162353515625,-73.97736358642578,40.74947738647461,404
226759,2015-07-01 16:48:32,2015-07-01 17:13:29,2,1.43,-73.97970581054686,40.735157012939446,-73.98948669433594,40.7484245300293,1497
226757,2015-07-01 16:48:32,2015-07-01 17:11:15,2,4.41,-73.9935531616211,40.75191879272461,-74.01370239257811,40.70938873291016,1363
226756,2015-07-01 16:48:32,2015-07-01 17:11:13,1,3.47,-73.98526763916014,40.75934982299805,-73.9980926513672,40.72256851196289,1361
226760,2015-07-01 16:48:33,2015-07-01 17:01:27,1,3.4,-74.0028305053711,40.76047134399414,-74.01407623291014,40.71384048461913,774
226762,2015-07-01 16:48:33,2015-07-01 16:53:11,1,1.27,-73.99149322509764,40.75453186035156,-73.99530029296875,40.73994827270508,278
226764,2015-07-01 16:48:35,2015-07-01 17:02:08,2,0.97,-73.9879379272461,40.74382019042969,-73.97817993164062,40.75226974487305,813
226766,2015-07-01 16:48:36,2015-07-01 16:51:15,1,0.5,-73.99980163574217,40.73871994018555,-73.99909973144531,40.74450302124024,159
226768,2015-07-01 16:48:36,2015-07-01 17:00:49,1,1.79,-73.9959487915039,40.74393081665039,-73.98833465576173,40.72575378417969,733
226769,2015-07-01 16:48:36,2015-07-01 16:59:56,6,1.1,-73.97698974609375,40.74690246582031,-73.9693603515625,40.75759506225586,680
226770,2015-07-01 16:48:36,2015-07-01 16:57:02,5,0.9,-73.99067687988281,40.7392463684082,-73.97599029541014,40.7331657409668,506
226772,2015-07-01 16:48:37,2015-07-01 17:12:25,4,2.9,-73.97775268554686,40.758888244628906,-74.00559997558595,40.75101852416992,1428
226773,2015-07-01 16:48:37,2015-07-01 16:58:39,1,1.13,-73.98340606689453,40.744976043701165,-73.97148132324217,40.75476837158203,602
226775,2015-07-01 16:48:37,2015-07-01 17:14:59,1,1.22,-73.9812240600586,40.73805236816406,-73.9920196533203,40.749061584472656,1582
226779,2015-07-01 16:48:38,2015-07-01 16:54:37,1,0.73,-74.00385284423827,40.73844909667969,-74.00444030761719,40.73040008544922,359
226778,2015-07-01 16:48:38,2015-07-01 16:54:58,1,0.9,-73.99105834960938,40.73214340209961,-74.00557708740233,40.73457717895508,380
226777,2015-07-01 16:48:38,2015-07-01 17:02:55,2,1.3,-73.99384307861328,40.751708984375,-73.98600006103516,40.767555236816406,857
226776,2015-07-01 16:48:38,2015-07-01 16:52:10,1,0.5,-73.97482299804686,40.74191284179688,-73.98148345947266,40.746337890625,212
226782,2015-07-01 16:48:39,2015-07-01 17:20:37,1,2.87,-74.00780487060547,40.72474670410156,-73.98526000976561,40.75991821289063,1918
226783,2015-07-01 16:48:39,2015-07-01 17:10:20,1,5.03,-73.98039245605469,40.76522064208984,-74.01444244384764,40.71393585205078,1301
226784,2015-07-01 16:48:39,2015-07-01 16:51:46,1,0.69,-73.9937973022461,40.72098922729492,-73.9896011352539,40.730018615722656,187
226786,2015-07-01 16:48:40,2015-07-01 17:03:39,1,1.45,-73.9718246459961,40.75537109375,-73.98777770996092,40.751461029052734,899
226788,2015-07-01 16:48:41,2015-07-01 17:17:57,1,2.9,-74.00469970703125,40.73770523071289,-73.97068786621094,40.7569465637207,1756
